172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAf"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /js/5.m.c716703c.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAl"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /js/4.m.96a6f548.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAj"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /js/0.m.437e27a6.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAi"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /js/268.m.00b1ad55.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAk"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /js/357.m.ef12a62a.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAm"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/alm_settings/list? HTTP/1.1" 200 18 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAn"
172.20.0.1 - - [11/Oct/2023:14:43:51 +0000] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAo"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /js/297.m.f4c28600.chunk.js HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAp"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /api/navigation/settings HTTP/1.1" 200 41 "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAq"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /api/system/status HTTP/1.1" 200 77 "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAs"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /js/3.m.34d4183a.chunk.js HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAt"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /js/281.m.cfe7d928.chunk.js HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAu"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /js/307.m.743b82af.chunk.js HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAv"
172.20.0.1 - - [11/Oct/2023:14:46:17 +0000] "GET /api/settings/list_definitions? HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAw"
172.20.0.1 - - [11/Oct/2023:14:46:18 +0000] "GET /api/settings/values?keys=sonar.lf.aboutText%2Csonar.builtInQualityProfiles.disableNotificationOnUpdate%2Csonar.cpd.cross_project%2Csonar.issues.defaultAssigneeLogin%2Csonar.developerAggregatedInfo.disabled%2Cemail.prefix%2Csonar.lf.enableGravatar%2Cemail.from%2Cemail.fromName%2Csonar.lf.gravatarServerUrl%2Csonar.qualitygate.ignoreSmallChanges%2Csonar.lf.logoUrl%2Cemail.smtp_secure_connection.secured%2Csonar.core.serverBaseURL%2Cemail.smtp_host.secured%2Cemail.smtp_password.secured%2Cemail.smtp_port.secured%2Cemail.smtp_username.secured%2Csonar.lf.logoWidthPx HTTP/1.1" 200 812 "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAx"
172.20.0.1 - - [11/Oct/2023:14:46:19 +0000] "GET /api/plugins/pending HTTP/1.1" 200 45 "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAr"
172.20.0.1 - - [11/Oct/2023:14:46:34 +0000] "GET /images/alm/github.svg HTTP/1.1" 200 838 "http://localhost:9000/admin/settings?category=almintegration" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAA0"
172.20.0.1 - - [11/Oct/2023:14:46:34 +0000] "GET /images/alm/bitbucket.svg HTTP/1.1" 200 754 "http://localhost:9000/admin/settings?category=almintegration" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAA1"
172.20.0.1 - - [11/Oct/2023:14:46:34 +0000] "GET /images/alm/azure.svg HTTP/1.1" 200 236 "http://localhost:9000/admin/settings?category=almintegration" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAA2"
172.20.0.1 - - [11/Oct/2023:14:46:34 +0000] "GET /images/alm/gitlab.svg HTTP/1.1" 200 1426 "http://localhost:9000/admin/settings?category=almintegration" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAA3"
172.20.0.1 - - [11/Oct/2023:14:46:34 +0000] "GET /api/settings/values?keys=sonar.auth.gitlab.enabled%2Csonar.auth.github.enabled%2Csonar.auth.github.clientId.secured%2Csonar.auth.gitlab.url%2Csonar.auth.gitlab.applicationId.secured%2Csonar.auth.github.clientSecret.secured%2Csonar.auth.github.allowUsersToSignUp%2Csonar.auth.gitlab.secret.secured%2Csonar.auth.gitlab.allowUsersToSignUp%2Csonar.auth.github.groupsSync%2Csonar.auth.gitlab.groupsSync%2Csonar.auth.github.apiUrl%2Csonar.auth.github.webUrl%2Csonar.auth.github.organizations HTTP/1.1" 200 700 "http://localhost:9000/admin/settings?category=almintegration" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAy"
